Date,Adj Close,Close,High,Low,Open,Volume
2015-07-01,0.01778790781261205,0.01778790781261205,0.01640148873172051,0.018864556772275436,0.018408616405123018,31518000
2015-07-02,0.019328827138896585,0.019328827138896585,0.01777187909432542,0.019676864083480468,0.019707898837428538,107458500
2015-07-06,0.019286302545942158,0.019286302545942158,0.017665927837870327,0.020121698316468175,0.019519221742638773,61828500
2015-07-07,0.017607876889376893,0.017607876889376893,0.01676116221501252,0.017811235891039823,0.018964632681172933,91576500
2015-07-08,0.015776350556524137,0.015776350556524137,0.014753672306308014,0.01685015677301208,0.016723412550723498,93316500
2015-07-09,0.016195958996046034,0.016195958996046034,0.015053402209572724,0.017219115345719963,0.01668910650755483,50011500
2015-07-10,0.016370319959378037,0.016370319959378037,0.015060370150916798,0.017372352205402397,0.017137923053227068,39163500
2015-07-13,0.01679701380745041,0.01679701380745041,0.014997634609829705,0.017109021962777377,0.017142212844282637,44404500
2015-07-14,0.017291751044379106,0.017291751044379106,0.015477207214481732,0.01777255318246568,0.017120772079188714,28614000
2015-07-15,0.016935939647771542,0.016935939647771542,0.015686317766332142,0.018006130732971536,0.017783992159267976,30324000
2015-07-16,0.017437766354643797,0.017437766354643797,0.015645890038863047,0.018166807896872705,0.017423797155350983,24240000
2015-07-17,0.01856900167003773,0.01856900167003773,0.016808561877897945,0.018924066374259436,0.0186073002751677,75061500
2015-07-20,0.0196463684325417,0.0196463684325417,0.01835739898227167,0.019562305669994274,0.018964632681172933,74677500
2015-07-21,0.017450521701833584,0.017450521701833584,0.016524167873746297,0.018671151709528298,0.018257103877762016,91630500
2015-07-22,0.017606457379336492,0.017606457379336492,0.015958167853341896,0.01782462672029273,0.017002134285320356,46575000
2015-07-23,0.017511479703403266,0.017511479703403266,0.01602229540179801,0.018480721898140196,0.018199933950007293,33408000
2015-07-24,0.01725773137001557,0.01725773137001557,0.016188190238280425,0.018279876508858206,0.017875468108751093,42547500
2015-07-27,0.015499918385922282,0.015499918385922282,0.015259728746685103,0.016326471606069412,0.017167939305340177,70413000
2015-07-28,0.0171740935926248,0.0171740935926248,0.015394951805852783,0.016482683717110865,0.016213132212589302,58437000
2015-07-29,0.017032332772352096,0.017032332772352096,0.015742081372002906,0.01799422968290321,0.01743094135413442,41851500
2015-07-30,0.01745335668178516,0.01745335668178516,0.01560964230666188,0.018010595763515137,0.017205103829888393,30519000
2015-07-31,0.01736263349584392,0.01736263349584392,0.015947011928585397,0.018458405270177985,0.01790691564909995,33339000
2015-08-03,0.01648939694243659,0.01648939694243659,0.015577578521978138,0.017260773327969246,0.017719669863986206,38302500
